R0301|10001143|510050C1802M02850  |50ETF购2月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20171228|20180228|20180228|20180301|20180228|0|       22275|     0.0635|     0.0635|     2.8660|N|     0.3501|     0.0001|         4074.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001144|510050C1802M02900  |50ETF购2月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20171228|20180228|20180228|20180301|20180228|0|       28855|     0.0386|     0.0386|     2.8660|N|     0.3218|     0.0001|         3485.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001145|510050C1802M02950  |50ETF购2月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20171228|20180228|20180228|20180301|20180228|0|       30170|     0.0215|     0.0215|     2.8660|N|     0.2997|     0.0001|         2814.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001146|510050P1802M02750  |50ETF沽2月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20171228|20180228|20180228|20180301|20180228|0|       19903|     0.0220|     0.0220|     2.8660|N|     0.2854|     0.0001|         2499.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001147|510050P1802M02800  |50ETF沽2月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20171228|20180228|20180228|20180301|20180228|0|       22419|     0.0309|     0.0309|     2.8660|N|     0.3043|     0.0001|         3088.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001148|510050P1802M02850  |50ETF沽2月2850      |510050|50ETF   |EBS|E|P|      10000|     2.8500|20171228|20180228|20180228|20180301|20180228|0|       22000|     0.0500|     0.0500|     2.8660|N|     0.3334|     0.0001|         3779.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001149|510050P1802M02900  |50ETF沽2月2900      |510050|50ETF   |EBS|E|P|      10000|     2.9000|20171228|20180228|20180228|20180301|20180228|0|       15031|     0.0752|     0.0752|     2.8660|N|     0.3618|     0.0001|         4191.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001150|510050P1802M02950  |50ETF沽2月2950      |510050|50ETF   |EBS|E|P|      10000|     2.9500|20171228|20180228|20180228|20180301|20180228|0|        9459|     0.1059|     0.1059|     2.8660|N|     0.3925|     0.0001|         4498.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001155|510050C1802M02650  |50ETF购2月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20180102|20180228|20180228|20180301|20180228|0|        3452|     0.2253|     0.2253|     2.8660|N|     0.5119|     0.0001|         5692.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001156|510050C1802M02700  |50ETF购2月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20180102|20180228|20180228|20180301|20180228|0|        5207|     0.1795|     0.1795|     2.8660|N|     0.4661|     0.0001|         5234.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
