,sec,average_accu_orders
13261,13261,21895.250328783455
13262,13262,21896.09691643586
13263,13263,21897.213439451854
13264,13264,21898.916712454997
13265,13265,21900.86803812167
13266,13266,21902.483986799154
13267,13267,21904.582839283154
13268,13268,21907.149971398416
13269,13269,21909.357309025807
13270,13270,21911.67304234826
13271,13271,21914.830279703314
13272,13272,21917.53038556648
13273,13273,21918.990647008486
13274,13274,21921.15146545928
13275,13275,21923.763089315216
13276,13276,21928.197675647247
13277,13277,21930.705517289072
13278,13278,21932.333556409576
13279,13279,21933.600274356213
13280,13280,21934.50248364952
13281,13281,21936.039387416156
13282,13282,21937.146823178267
13283,13283,21938.62494194936
13284,13284,21939.47162855325
13285,13285,21940.626588167732
13286,13286,21942.663135836636
13287,13287,21944.487593897782
13288,13288,21946.631066596146
13289,13289,21949.32521463791
13290,13290,21952.15243102019
13291,13291,21954.226508657353
13292,13292,21956.073659554193
13293,13293,21958.387922823218
13294,13294,21960.763990626176
13295,13295,21962.548591289702
13296,13296,21963.205828200822
13297,13297,21963.954968699763
13298,13298,21964.813891254897
13299,13299,21966.225381972064
13300,13300,21968.347663912016
13301,13301,21971.41220640139
13302,13302,21973.36202120243
13303,13303,21973.78070727837
13304,13304,21974.821949324756
13305,13305,21976.679971130354
13306,13306,21978.48840704371
13307,13307,21979.60161342366
13308,13308,21981.402364881764
13309,13309,21984.024645474718
13310,13310,21987.452384597513
13311,13311,21990.025991718852
13312,13312,21991.374006415223
13313,13313,21992.716744887624
13314,13314,21993.641828118045
13315,13315,21994.42430437813
13316,13316,21995.332416381905
13317,13317,21996.45290548231
13318,13318,21998.67791159497
13319,13319,21999.892039710958
13320,13320,22001.66425483494
13321,13321,22003.231575270005
13322,13322,22004.884215440463
13323,13323,22005.393195743934
13324,13324,22007.075306630777
13325,13325,22009.958123220043
13326,13326,22013.403600821755
13327,13327,22015.120638034456
13328,13328,22016.499684547314
13329,13329,22017.407350143436
13330,13330,22019.1424551686
13331,13331,22020.42565962339
13332,13332,22023.451444791135
13333,13333,22025.743127509202
13334,13334,22028.613202508976
13335,13335,22032.095027363473
13336,13336,22033.546240313
13337,13337,22034.734583156816
13338,13338,22036.312285437096
13339,13339,22039.99037015755
13340,13340,22042.836520978046
13341,13341,22046.23627297371
13342,13342,22048.333019978272
13343,13343,22050.65309618632
13344,13344,22053.020874542333
13345,13345,22054.675911702026
13346,13346,22056.568666423875
13347,13347,22058.027475532304
13348,13348,22059.205381909916
13349,13349,22061.370055241576
13350,13350,22064.163505316537
13351,13351,22065.199251037207
13352,13352,22066.88278169653
13353,13353,22068.73661554092
13354,13354,22069.94117179831
13355,13355,22071.879654394845
13356,13356,22073.265425896883
13357,13357,22074.761928852276
13358,13358,22076.305943850573
13359,13359,22077.669961072483
13360,13360,22078.243663053403
13361,13361,22080.589862510195
13362,13362,22082.122841558998
13363,13363,22083.57484846653
13364,13364,22085.247685273735
13365,13365,22086.27939044061
13366,13366,22086.74425783178
13367,13367,22088.72584821054
13368,13368,22089.97903645897
13369,13369,22091.276389573894
13370,13370,22092.41257287827
13371,13371,22094.91261761917
13372,13372,22098.358192987784
13373,13373,22101.200908564402
13374,13374,22102.80743845622
13375,13375,22103.569965323793
13376,13376,22104.70207373762
13377,13377,22106.55393939154
13378,13378,22108.112530179507
13379,13379,22110.673955644103
13380,13380,22112.382996517583
13381,13381,22114.807943735257
13382,13382,22117.731840110097
13383,13383,22121.557840447436
13384,13384,22125.65652762289
13385,13385,22129.34691701345
13386,13386,22134.389155625162
13387,13387,22137.629927504844
13388,13388,22139.09844510427
13389,13389,22140.864712293645
13390,13390,22143.875425468155
13391,13391,22147.39376539766
13392,13392,22149.673354663253
13393,13393,22151.21621975112
13394,13394,22156.48401448157
13395,13395,22158.757130064037
13396,13396,22162.099549635088
13397,13397,22164.676567340775
13398,13398,22165.96477130873
13399,13399,22167.901878468838
13400,13400,22170.38687343514
13401,13401,22172.405037612283
13402,13402,22174.934073329
13403,13403,22176.77873116319
13404,13404,22180.48090173519
13405,13405,22182.964290550317
13406,13406,22187.26576771168
13407,13407,22189.62179901081
13408,13408,22192.32350099355
13409,13409,22193.250111240715
13410,13410,22194.820774770877
13411,13411,22196.383850852457
13412,13412,22198.10078445825
13413,13413,22199.169810793443
13414,13414,22201.646022685458
13415,13415,22202.659450936462
13416,13416,22205.808974322834
13417,13417,22207.584191460286
13418,13418,22210.00499498843
13419,13419,22212.440828442635
13420,13420,22213.98908921128
13421,13421,22215.534867956372
13422,13422,22217.47826505091
13423,13423,22219.168097564212
13424,13424,22220.971222270826
13425,13425,22222.655983490622
13426,13426,22224.25003188108
13427,13427,22226.432122708884
13428,13428,22229.03509943632
13429,13429,22230.117419078357
13430,13430,22231.71666269824
13431,13431,22232.821231176593
13432,13432,22234.69444145393
13433,13433,22236.32489698714
13434,13434,22238.798982214717
13435,13435,22240.7778931852
13436,13436,22241.704670361538
13437,13437,22243.254130997702
13438,13438,22244.739431789923
13439,13439,22246.958147635134
13440,13440,22249.12456897136
13441,13441,22251.48037088644
13442,13442,22254.94431794034
13443,13443,22256.16698335175
13444,13444,22257.665332827873
13445,13445,22261.889663876438
13446,13446,22263.82339401554
13447,13447,22265.389080211735
13448,13448,22268.44090950051
13449,13449,22270.821004629925
13450,13450,22273.32727690739
13451,13451,22277.116449395508
13452,13452,22279.017418754578
13453,13453,22282.29270040625
13454,13454,22286.940233288624
13455,13455,22290.177781183247
13456,13456,22293.485282418867
13457,13457,22296.899080092237
13458,13458,22299.277312388367
13459,13459,22302.787477947706
13460,13460,22304.510059023847
13461,13461,22306.27299524144
13462,13462,22308.714966210948
13463,13463,22311.476378771124
13464,13464,22313.75209770264
13465,13465,22315.046648689105
13466,13466,22316.224272312364
13467,13467,22317.834455237877
13468,13468,22319.994903108734
13469,13469,22322.076105873926
13470,13470,22324.14438193509
13471,13471,22327.258894437862
13472,13472,22329.49728395222
13473,13473,22330.802799250923
13474,13474,22333.67550386978
13475,13475,22335.268348975238
13476,13476,22337.312638699146
13477,13477,22338.414896026934
13478,13478,22339.807894502504
13479,13479,22341.385671473912
13480,13480,22342.64846811525
13481,13481,22344.149248714628
13482,13482,22344.91344296838
13483,13483,22345.581891074427
13484,13484,22346.58862355184
13485,13485,22347.261539367566
13486,13486,22348.251645956083
13487,13487,22349.35418691415
13488,13488,22350.331384024124
13489,13489,22352.309115592416
13490,13490,22353.73861158684
13491,13491,22354.93083283557
13492,13492,22356.588408329862
13493,13493,22360.15799455291
13494,13494,22361.7364722584
13495,13495,22364.192783020048
13496,13496,22365.487925190097
13497,13497,22367.472269095113
13498,13498,22369.137714180848
13499,13499,22370.723958433686
13500,13500,22371.693901185063
13501,13501,22373.589513677754
13502,13502,22376.470656482234
13503,13503,22378.592851518442
13504,13504,22380.383641867134
13505,13505,22382.925612597464
13506,13506,22385.072304015895
13507,13507,22387.30099842507
13508,13508,22388.82460875126
13509,13509,22390.039376936915
13510,13510,22393.266566689745
13511,13511,22395.964761175637
13512,13512,22399.46849087112
13513,13513,22403.071694074595
13514,13514,22408.302106746363
13515,13515,22411.656210559868
13516,13516,22413.88348784475
13517,13517,22418.006004278246
13518,13518,22422.221871846166
13519,13519,22426.47637757422
13520,13520,22429.67777804563
13521,13521,22432.53120668505
13522,13522,22434.836240513032
13523,13523,22439.718540418344
13524,13524,22442.253701883223
13525,13525,22443.78214269143
13526,13526,22444.7130087073
13527,13527,22446.12326780416
13528,13528,22447.48090856402
13529,13529,22448.07615264314
13530,13530,22448.686192732563
13531,13531,22449.201288332082
13532,13532,22450.352319194564
13533,13533,22450.958608048706
13534,13534,22454.054808496967
13535,13535,22455.906923462244
13536,13536,22457.013242180965
13537,13537,22459.399692315994
13538,13538,22461.859636277106
13539,13539,22464.42447480844
13540,13540,22466.379159792752
13541,13541,22468.116621384845
13542,13542,22472.203742103862
13543,13543,22475.992849084076
13544,13544,22479.86381206637
13545,13545,22481.478989665917
13546,13546,22483.036531970254
13547,13547,22484.772845947537
13548,13548,22486.287472762368
13549,13549,22487.36719417607
13550,13550,22488.676422881457
13551,13551,22489.695519766716
13552,13552,22491.33667543681
13553,13553,22492.505026565697
13554,13554,22494.5794209324
13555,13555,22495.353399477022
13556,13556,22496.569701471675
13557,13557,22498.578663340788
13558,13558,22500.434264159805
13559,13559,22501.883006411314
13560,13560,22503.1230708791
13561,13561,22505.109824894247
13562,13562,22508.300360528974
13563,13563,22510.024627239887
13564,13564,22512.40392101641
13565,13565,22514.48393021034
13566,13566,22515.799097363797
13567,13567,22518.29680968936
13568,13568,22520.152572088304
13569,13569,22522.538518126294
13570,13570,22525.363519719638
13571,13571,22529.395268081174
13572,13572,22531.519503394124
13573,13573,22534.868240502838
13574,13574,22537.92988370889
13575,13575,22540.882616089082
13576,13576,22543.778288306854
13577,13577,22546.83145425658
13578,13578,22549.179673739458
13579,13579,22551.359866527393
13580,13580,22553.83152793139
13581,13581,22556.46926060409
13582,13582,22558.96525060841
13583,13583,22562.231204597825
13584,13584,22563.365719614907
13585,13585,22565.079564988337
13586,13586,22566.336183031293
13587,13587,22570.392918542046
13588,13588,22574.958945073886
13589,13589,22577.075230308565
13590,13590,22579.432922010834
13591,13591,22581.36731095452
13592,13592,22584.53562412744
13593,13593,22588.856304869933
13594,13594,22591.89375012682
13595,13595,22595.440711499046
13596,13596,22597.027569712413
13597,13597,22598.2946197371
13598,13598,22600.370138503262
13599,13599,22603.51351533028
13600,13600,22606.33431771436
13601,13601,22607.17318695921
13602,13602,22609.340443570658
13603,13603,22611.043598704156
13604,13604,22612.13555099748
13605,13605,22614.12195103201
13606,13606,22615.228051719696
13607,13607,22617.162278503634
13608,13608,22619.226113103847
13609,13609,22620.820141447948
13610,13610,22623.11523978376
13611,13611,22625.08813455828
13612,13612,22627.134348917378
13613,13613,22628.75387636722
13614,13614,22630.970305464758
13615,13615,22633.107299787047
13616,13616,22635.197879109306
13617,13617,22637.13062800529
13618,13618,22640.18284675635
13619,13619,22643.707497028925
13620,13620,22647.23393978184
13621,13621,22649.418389267055
13622,13622,22651.77832268494
13623,13623,22653.741008054203
13624,13624,22655.573832891176
13625,13625,22656.887233941845
13626,13626,22658.48737900689
13627,13627,22659.96987262267
13628,13628,22663.49305725738
13629,13629,22669.318000463223
13630,13630,22672.35312851883
13631,13631,22674.13918825888
13632,13632,22680.585905538996
13633,13633,22684.83837536314
13634,13634,22690.01826492022
13635,13635,22692.85068174949
13636,13636,22694.978704263267
13637,13637,22697.166689960057
13638,13638,22699.928532506932
13639,13639,22701.84105358426
13640,13640,22703.916753786183
13641,13641,22706.749216695996
13642,13642,22707.8164230988
13643,13643,22709.78639842715
13644,13644,22710.793713818108
13645,13645,22711.862506654707
13646,13646,22712.87862096647
13647,13647,22714.465735825153
13648,13648,22716.782718873586
13649,13649,22718.848382146534
13650,13650,22722.003021643868
13651,13651,22723.875453079017
13652,13652,22725.146499276052
13653,13653,22726.201040144366
13654,13654,22727.92484387224
13655,13655,22728.60390108592
13656,13656,22731.235872810357
13657,13657,22732.859741206234
13658,13658,22735.27218132507
13659,13659,22738.20342229645
13660,13660,22740.984791871462
13661,13661,22742.543648780884
13662,13662,22744.157253661804
13663,13663,22745.980354003797
13664,13664,22748.79537247306
13665,13665,22750.49618794014
13666,13666,22752.665658815462
13667,13667,22755.139430341438
13668,13668,22757.801962546117
13669,13669,22760.89535392725
13670,13670,22762.893360992788
13671,13671,22764.808220110088
13672,13672,22766.877392203714
13673,13673,22768.455327455038
13674,13674,22770.590479328683
13675,13675,22773.17358910586
13676,13676,22774.801136044003
13677,13677,22776.24676883039
13678,13678,22777.416377546127
13679,13679,22779.172820088657
13680,13680,22780.540452670255
13681,13681,22782.431297998817
13682,13682,22783.711038786427
13683,13683,22784.767270346474
13684,13684,22787.110372154006
13685,13685,22790.64460766153
13686,13686,22795.633838941998
13687,13687,22799.154625636373
13688,13688,22802.455849072016
13689,13689,22805.191279605413
13690,13690,22810.282000298714
13691,13691,22814.765497253404
13692,13692,22818.362986001368
13693,13693,22823.46081447858
13694,13694,22826.472885365776
13695,13695,22828.239129984304
13696,13696,22829.447607674323
13697,13697,22830.476375171398
13698,13698,22832.323605242203
13699,13699,22833.213690417288
13700,13700,22834.90380851784
13701,13701,22836.925208239263
13702,13702,22837.914762186727
13703,13703,22839.707172451635
13704,13704,22842.23667853651
13705,13705,22844.2336221987
13706,13706,22845.38518932294
13707,13707,22846.776071563487
13708,13708,22848.73395840935
13709,13709,22850.952798030925
13710,13710,22853.043519481995
13711,13711,22855.8870243898
13712,13712,22858.096355396403
13713,13713,22860.1086866634
13714,13714,22861.928359609516
13715,13715,22865.518575673224
13716,13716,22867.685107070865
13717,13717,22869.324222018146
13718,13718,22871.113254587824
13719,13719,22873.106121022578
13720,13720,22874.278895930962
13721,13721,22875.9589222081
13722,13722,22877.771555393672
13723,13723,22879.248655718122
13724,13724,22880.186444079412
13725,13725,22881.394480626226
13726,13726,22883.17860887833
13727,13727,22884.471309208824
13728,13728,22885.183828264413
13729,13729,22888.56982892624
13730,13730,22891.268612853517
13731,13731,22892.854222717848
13732,13732,22894.471975183817
13733,13733,22897.448755254787
13734,13734,22899.31843657052
13735,13735,22901.507806930673
13736,13736,22904.464753719563
13737,13737,22905.56628147784
13738,13738,22910.170437638717
13739,13739,22913.269881839788
13740,13740,22914.85815765187
13741,13741,22915.610620111955
13742,13742,22916.48651350773
13743,13743,22918.543025269795
13744,13744,22920.30273299088
13745,13745,22921.678018526658
13746,13746,22923.07567712353
13747,13747,22924.208417117406
13748,13748,22926.81450195822
13749,13749,22928.626830827503
13750,13750,22931.066102191686
13751,13751,22933.775970233633
13752,13752,22935.385370371594
13753,13753,22937.22554575412
13754,13754,22939.800006572084
13755,13755,22941.699459223208
13756,13756,22944.256062405926
13757,13757,22945.725639149106
13758,13758,22947.22494301079
13759,13759,22949.382727231263
13760,13760,22951.98327038576
13761,13761,22954.12912283255
13762,13762,22957.223421786355
13763,13763,22958.446471094954
13764,13764,22960.462527550815
13765,13765,22962.712577431357
13766,13766,22965.182182444052
13767,13767,22967.329039648033
13768,13768,22968.853318318077
13769,13769,22972.127856270086
13770,13770,22974.825987884535
13771,13771,22976.23406363496
13772,13772,22977.726748039855
13773,13773,22979.062455614076
13774,13774,22979.95826000465
13775,13775,22981.37028079002
13776,13776,22983.016323595606
13777,13777,22983.87719049523
13778,13778,22985.128468808296
13779,13779,22986.15231374489
13780,13780,22989.54059141604
13781,13781,22990.889566386413
13782,13782,22992.23569453553
13783,13783,22994.087534218317
13784,13784,22995.41095627573
13785,13785,22996.58920475802
13786,13786,22997.200948866386
13787,13787,22998.29786246691
13788,13788,23000.112071381718
13789,13789,23001.459433891356
13790,13790,23004.01004387247
13791,13791,23005.716505397704
13792,13792,23007.35071310582
13793,13793,23008.886913126236
13794,13794,23010.94726920482
13795,13795,23012.364114944794
13796,13796,23013.878306798928
13797,13797,23015.33052207228
13798,13798,23017.02503538362
13799,13799,23018.43373497946
13800,13800,23019.829758349566
13801,13801,23021.322130202585
13802,13802,23022.736053027802
13803,13803,23025.097244476696
13804,13804,23027.42695482737
13805,13805,23029.285453518813
13806,13806,23031.215427890034
13807,13807,23032.94356277383
13808,13808,23035.22879532854
13809,13809,23036.63233118184
13810,13810,23039.935496262453
13811,13811,23042.534456675174
13812,13812,23044.773216361118
13813,13813,23047.386751258655
13814,13814,23048.98203258217
